Point Source_RN;Point Source_RS;Point Source_RO;Point Source_OX;Point Source_OY;Point Source_OZ;Point Source_DX;Point Source_DY;Point Source_DZ;Point Source_EN;Point Source_PL;Point Source_S0;Point Source_S1;Point Source_S2;Point Source_S3
45;2;0;0.02217562118813810;0.03459663261076080;0.10490867015466200;0.00076627479088673;-0.00011596245180337;0.99999969968778200;100;0;1;1;0;0
46;2;0;-0.03523864802508880;0.02229574417365800;0.25818826949810700;-0.00022030483105260;0.00033235162992160;0.99999992050408400;100;0;1;1;0;0
47;2;0;-0.06028162167520860;0.03659251964176500;0.31377230243009500;0.00127044837964588;-0.00012946493960806;0.99999918459954000;100;0;1;1;0;0
48;2;0;0.05719133155250010;0.04046132238114810;-0.07177393126791050;0.00001881020139120;0.00065388572872741;0.99999978603979200;100;0;1;1;0;0
49;2;0;-0.02169074897933680;-0.01883300436538790;-0.48145650279404500;-0.00048530255456106;-0.00064246604735440;0.99999967585935200;100;0;1;1;0;0
50;2;0;-0.02305954303970550;-0.04482475973578350;0.20559729501169800;-0.00036731259306917;0.00216226943852643;0.99999759483327500;100;0;1;1;0;0
51;2;0;-0.09707065591674680;-0.00309130278414990;0.07150012961249270;0.00002343919753222;-0.00066848820837824;0.99999977628703500;100;0;1;1;0;0
52;2;0;-0.05639964237070230;-0.02178478432178850;0.47427836304596600;0.00166982938447476;0.00023299282369511;0.99999857869107500;100;0;1;1;0;0
53;2;0;0.13173386562056200;-0.10029279800200200;0.10807222040767700;0.00089184313330756;0.00042373160627591;0.99999951253355700;100;0;1;1;0;0
54;2;0;0.10498944490838600;0.03139737408335220;-0.26165453058258000;-0.00017457330763039;-0.00024091150494367;0.99999995574290300;100;0;1;1;0;0
55;2;0;-0.08193634966668020;0.04448680486856030;0.28148385329682800;-0.00052517567297109;0.00051747228208452;0.99999972820643800;100;0;1;1;0;0
56;2;0;0.05683041038087500;0.00316920195325482;0.49918562744047200;0.00209000410614592;-0.00001972409435327;0.99999781574451300;100;0;1;1;0;0
57;2;0;-0.10500763616509000;0.04439404483099490;0.18193209693644600;0.00075894740289885;0.00145592757584775;0.99999865213595800;100;0;1;1;0;0
58;2;0;0.00673470920045877;-0.01605655836879990;0.04911581688824610;-0.00036652027892583;0.00022478264960764;0.99999990756781900;100;0;1;1;0;0
59;2;0;-0.02345415485349450;-0.01276350676576020;-0.01665612536554560;0.00112888763649620;0.00190729994274033;0.99999754390680000;100;0;1;1;0;0
60;2;0;-0.03839886388028370;0.00220379571039074;0.27776444143056500;-0.00020987441845175;-0.00014518394547036;0.99999996743717500;100;0;1;1;0;0
61;2;0;-0.10343721273846300;0.02173853413159640;0.32836498503323300;-0.00020912235013404;-0.00168211180844200;0.99999856338282100;100;0;1;1;0;0
62;2;0;-0.01478157535638880;0.00083007066633618;-0.07640544361562560;-0.00193948431920038;-0.00126641659156373;0.99999731729119800;100;0;1;1;0;0
63;2;0;0.01743178641766900;0.00900719156336538;0.42357427834611500;0.00190835984793409;0.00109873351154135;0.99999757547074200;100;0;1;1;0;0
64;2;0;-0.02081726378884880;-0.02850176224867900;0.41023321459694400;-0.00024152795180783;-0.00096239832877878;0.99999950772673200;100;0;1;1;0;0
65;2;0;0.04628336541756440;0.06007954717322190;-0.46292404331223000;-0.00036474167704317;0.00002683011010436;0.99999993312182500;100;0;1;1;0;0
66;2;0;-0.04096741141520960;0.02345378428921000;0.08178891757191210;0.00060262365988773;-0.00140251533165965;0.99999883489705600;100;0;1;1;0;0
67;2;0;0.06070128093088700;-0.01184519814543920;0.03545561480486840;0.00227108040913921;-0.00012081691192066;0.99999741379518000;100;0;1;1;0;0
68;2;0;-0.04600053072938070;-0.08505938858162460;0.00841814431540200;-0.00122683853387763;0.00087732502683545;0.99999886258335800;100;0;1;1;0;0
69;2;0;-0.07268926994849000;-0.00838553233978787;-0.30460725736829400;0.00062430098934386;-0.00094557258158738;0.99999935807017800;100;0;1;1;0;0
70;2;0;0.11899499949581100;0.00397811963872936;-0.05508293953010050;-0.00107778063607859;-0.00018969451574193;0.99999940120226600;100;0;1;1;0;0
