Point Source_RN;Point Source_RS;Point Source_RO;Point Source_OX;Point Source_OY;Point Source_OZ;Point Source_DX;Point Source_DY;Point Source_DZ;Point Source_EN;Point Source_PL;Point Source_S0;Point Source_S1;Point Source_S2;Point Source_S3
82;2;0;2.00934517327676;2.98991829381597;-0.37441118929688;0.00581640853881;-0.00484600913320;0.99997134238297;100;0;1;1;0;0
83;2;0;2.01476363163963;3.00932403022965;-0.49513116746992;0.00551359009175;-0.00467192256246;0.99997388639098;100;0;1;1;0;0
84;2;0;1.97595430457951;3.01372945245705;0.24110971163938;0.00579450632258;-0.00510748563749;0.99997016819850;100;0;1;1;0;0
85;2;0;2.00997075012048;2.99503394045393;-0.18364637568203;0.00597772763396;-0.00485370789152;0.99997035370657;100;0;1;1;0;0
86;2;0;1.96759941313443;2.99906626788132;0.25077556973917;0.00551108973064;-0.00485416089483;0.99997303214236;100;0;1;1;0;0
87;2;0;2.00157220218184;2.99696251581089;-0.12103396639017;0.00566556813096;-0.00469879379366;0.99997291097041;100;0;1;1;0;0
88;2;0;2.03231264644342;3.01048887410970;0.36963416052618;0.00592410820622;-0.00513134362847;0.99996928665561;100;0;1;1;0;0
89;2;0;2.02460245953428;2.98615342924340;0.36436086640743;0.00572427626254;-0.00547020433618;0.99996865427162;100;0;1;1;0;0
90;2;0;2.01050190534453;3.00915429625153;0.46135961463591;0.00625504585433;-0.00488681484823;0.99996849622476;100;0;1;1;0;0
91;2;0;1.99326746207468;2.99191606496391;-0.46262914282872;0.00643795691610;-0.00504400878646;0.99996655478376;100;0;1;1;0;0
92;2;0;1.99045154264775;2.98798736320514;-0.40570873287586;0.00569876041373;-0.00460118090020;0.99997317627228;100;0;1;1;0;0
93;2;0;1.99129644134593;3.00837224608437;0.16724305110078;0.00639781116541;-0.00463356147340;0.99996879857342;100;0;1;1;0;0
94;2;0;2.00762293368120;3.00093562260653;0.19069299056828;0.00631271346324;-0.00548981083885;0.99996500520052;100;0;1;1;0;0
95;2;0;2.02705021846774;3.01201124161901;0.22184476931605;0.00639384533906;-0.00523104841087;0.99996587685496;100;0;1;1;0;0
96;2;0;2.00318827097637;3.01534987039881;0.00755745870488;0.00605777015987;-0.00478281591533;0.99997021360269;100;0;1;1;0;0
97;2;0;2.01441850467902;3.00221566021723;0.43874918971058;0.00645754407361;-0.00531676535898;0.99996501545337;100;0;1;1;0;0
98;2;0;2.03057416443988;3.01550708965288;0.24752484287655;0.00637754151964;-0.00511628817294;0.99996657472112;100;0;1;1;0;0
99;2;0;1.98073217977704;2.98102496250507;0.14175001224172;0.00624276796373;-0.00529281009306;0.99996650644383;100;0;1;1;0;0
100;2;0;1.98358792098222;2.98964308932742;0.28079550836954;0.00555170593207;-0.00533161501703;0.99997037578248;100;0;1;1;0;0
101;2;0;2.01237997688682;2.98072628125070;-0.02596647432937;0.00564863152888;-0.00531865478863;0.99996990198360;100;0;1;1;0;0
102;2;0;1.99608819225582;2.99544355979939;-0.13322769790860;0.00578886445846;-0.00546099278992;0.99996833280161;100;0;1;1;0;0
103;2;0;1.99710090560074;2.98535294845143;-0.39346778513701;0.00624459611944;-0.00487797152051;0.99996860471374;100;0;1;1;0;0
104;2;0;1.96754101536875;2.98667181452574;-0.44391370241855;0.00608843693406;-0.00474608876517;0.99997020234462;100;0;1;1;0;0
105;2;0;2.00294071587448;2.99140633953542;0.27647929167367;0.00572192807505;-0.00472068093579;0.99997248697682;100;0;1;1;0;0
106;2;0;2.00744495772603;3.01366918158762;-0.37202370914272;0.00589701368809;-0.00499643594147;0.99997012998261;100;0;1;1;0;0
107;2;0;1.98071857796070;2.99026246623881;-0.40581500416863;0.00580834897120;-0.00452201535660;0.99997290686265;100;0;1;1;0;0
108;2;0;1.99571125264062;3.01455655196164;-0.32996482142852;0.00630795631137;-0.00505468299885;0.99996732939979;100;0;1;1;0;0
109;2;0;2.00161753227028;2.98726998319775;-0.46535491464099;0.00609749726177;-0.00450125961274;0.99997127918208;100;0;1;1;0;0
110;2;0;2.02409341097780;2.99767775399243;-0.04278011546876;0.00589489585892;-0.00489187440077;0.99997065945340;100;0;1;1;0;0
111;2;0;2.02401092143028;2.98138330653160;0.29468864980142;0.00559717403081;-0.00470000728145;0.99997329043051;100;0;1;1;0;0
112;2;0;2.02279822104371;3.00792883288143;0.43850721422870;0.00563383301756;-0.00534974378038;0.99996981962808;100;0;1;1;0;0
113;2;0;2.02142719826222;2.99822912297020;0.19387690145045;0.00595658170156;-0.00521161048361;0.99996867863479;100;0;1;1;0;0
114;2;0;2.00140212609752;2.98591315388502;0.05606806757011;0.00593098580775;-0.00532671749045;0.99996822423921;100;0;1;1;0;0
115;2;0;1.98673056942888;2.99684580905975;-0.15145576658617;0.00612852423451;-0.00452205369371;0.99997099568992;100;0;1;1;0;0
116;2;0;1.97853821399181;2.99232221370364;0.41739341738760;0.00590337101558;-0.00533375203781;0.99996835014907;100;0;1;1;0;0
117;2;0;1.98225453453520;3.01730997103481;-0.46727270172933;0.00605957605373;-0.00481004511322;0.99997007205419;100;0;1;1;0;0
118;2;0;1.99206170590728;2.98101807390838;-0.27475721078483;0.00610730155287;-0.00503969315751;0.99996865068892;100;0;1;1;0;0
119;2;0;1.98709617961212;3.01927785917157;-0.20715978670753;0.00566915849388;-0.00453491555008;0.99997364724423;100;0;1;1;0;0
120;2;0;1.98090706145235;2.98099036837860;0.16962323862096;0.00571324825195;-0.00496519615674;0.99997135240043;100;0;1;1;0;0
121;2;0;1.98844745753657;2.98902986322236;0.31062009676094;0.00599103250380;-0.00486068095751;0.99997024021226;100;0;1;1;0;0
122;2;0;2.02190725187765;2.99565413918138;-0.45726305186487;0.00617752875688;-0.00542541317882;0.99996620094396;100;0;1;1;0;0
123;2;0;1.98600019282874;3.00682181596660;-0.17806067212904;0.00621351096273;-0.00542280766767;0.99996599214099;100;0;1;1;0;0
124;2;0;2.02815427971938;2.98859724807752;-0.48099579869256;0.00632813842100;-0.00489940661722;0.99996797472665;100;0;1;1;0;0
125;2;0;1.99111779486773;3.01163558025886;0.48701074806216;0.00555762876306;-0.00517287249880;0.99997117666093;100;0;1;1;0;0
126;2;0;1.97456701983630;3.01413405089402;0.03702613101134;0.00565544938529;-0.00505212559358;0.99997124554621;100;0;1;1;0;0
127;2;0;1.97866541324444;3.00187785317623;0.36305912989203;0.00579655221140;-0.00497815820309;0.99997080853561;100;0;1;1;0;0
128;2;0;1.97221522861261;2.99199860429342;0.23760432206544;0.00621389627928;-0.00525943779653;0.99996686235450;100;0;1;1;0;0
129;2;0;2.01430018674636;2.98640560343214;-0.44827708763730;0.00565978753583;-0.00498628712728;0.99997155146821;100;0;1;1;0;0
130;2;0;2.00704383815192;3.00049779820448;0.20712556776390;0.00649655543044;-0.00480887170071;0.99996733422673;100;0;1;1;0;0
131;2;0;1.98186890415329;3.00477618604377;-0.33569946964724;0.00606653722236;-0.00464234538859;0.99997082245205;100;0;1;1;0;0
132;2;0;1.99168433631397;2.99556320566165;-0.31285938925916;0.00601368243550;-0.00529783428956;0.99996788377198;100;0;1;1;0;0
133;2;0;1.97674552572105;2.99349196589287;0.43558006022280;0.00587841169536;-0.00496348521593;0.99997040360725;100;0;1;1;0;0
134;2;0;2.00427222643557;2.98301542887001;-0.29964643440358;0.00551533872237;-0.00468702030088;0.99997380609668;100;0;1;1;0;0
135;2;0;1.99361763098696;3.01733564795073;0.46259474190245;0.00557696168667;-0.00512766448183;0.99997130186586;100;0;1;1;0;0
136;2;0;1.97903621806619;2.98568109993480;-0.15237167292695;0.00622660987677;-0.00519086578094;0.99996714158111;100;0;1;1;0;0
137;2;0;2.02421369385983;3.00322188355221;0.26902490668859;0.00648891547804;-0.00469735636049;0.99996791389481;100;0;1;1;0;0
138;2;0;1.97305733635616;3.01031558703045;0.34836505547409;0.00619102093509;-0.00483257401676;0.99996915826847;100;0;1;1;0;0
139;2;0;2.01385622926088;2.98815379725631;0.20108374868964;0.00590609417182;-0.00489173234264;0.99997059407081;100;0;1;1;0;0
140;2;0;2.00768017647776;2.99725611371337;-0.47864760682095;0.00630057810720;-0.00505582737988;0.99996737013016;100;0;1;1;0;0
141;2;0;2.02600564314607;3.01050180202787;0.28018301577811;0.00620835915133;-0.00528397430501;0.99996676739389;100;0;1;1;0;0
142;2;0;2.00215187760186;3.01601010917820;0.11079885943372;0.00627489297970;-0.00471945387215;0.99996917576155;100;0;1;1;0;0
143;2;0;2.01171185726243;3.01353190016281;0.06329249206632;0.00634884848692;-0.00512962509831;0.99996668897981;100;0;1;1;0;0
144;2;0;1.99557576679299;2.98912213411926;0.21291566914171;0.00582365318943;-0.00523854331261;0.99996932089314;100;0;1;1;0;0
145;2;0;1.97184955181917;3.01731134889599;0.12312127844668;0.00631776202234;-0.00523204352467;0.99996635523581;100;0;1;1;0;0
146;2;0;1.99310215615535;3.00096391516966;0.45120389285266;0.00619001484455;-0.00520977580455;0.99996727044053;100;0;1;1;0;0
147;2;0;2.02051833995460;3.00264194797382;-0.08645805708095;0.00613740145596;-0.00515174894743;0.99996789537772;100;0;1;1;0;0
148;2;0;2.02878911651695;2.99251359987738;0.46970944056146;0.00643162352557;-0.00510554311660;0.99996628325575;100;0;1;1;0;0
149;2;0;1.99589943129590;2.98028973594557;-0.14707771564070;0.00610482216749;-0.00544581696812;0.99996653655203;100;0;1;1;0;0
150;2;0;2.02951292319557;2.98927981195603;-0.26166150435581;0.00556383689965;-0.00494666277535;0.99997228673916;100;0;1;1;0;0
151;2;0;1.99937196868679;3.01873343351787;0.08250950797153;0.00588163954243;-0.00504365515807;0.99996998347897;100;0;1;1;0;0
152;2;0;2.01041056594894;2.99559347845196;0.45404974002965;0.00565116354195;-0.00458712967676;0.99997351094514;100;0;1;1;0;0
153;2;0;2.00358379113161;2.98175892150325;-0.30309407862138;0.00550673305640;-0.00475451993171;0.99997353486543;100;0;1;1;0;0
154;2;0;1.99989184914638;2.99888595372236;0.00056604656530;0.00618416708428;-0.00458600531622;0.99997036187715;100;0;1;1;0;0
155;2;0;2.01522029480267;2.98837174565214;0.25674388410928;0.00608289503378;-0.00484376561984;0.99996976770432;100;0;1;1;0;0
156;2;0;1.99058443181793;3.00608198513299;0.08771452216717;0.00631106558221;-0.00529132082114;0.99996608561250;100;0;1;1;0;0
157;2;0;1.98354364465942;3.01008827593506;0.29554406205312;0.00588946569107;-0.00491684966092;0.99997056895855;100;0;1;1;0;0
158;2;0;1.98408679083357;2.98894040112193;-0.43209854874761;0.00566224247119;-0.00476363794655;0.99997262300711;100;0;1;1;0;0
159;2;0;1.98240662700884;3.01732686450626;0.17442314904584;0.00557441326940;-0.00544259547762;0.99996965157507;100;0;1;1;0;0
160;2;0;2.00089367138495;2.99204964895113;0.29729201261631;0.00607065008331;-0.00531540238272;0.99996744632267;100;0;1;1;0;0
161;2;0;1.99461737945606;3.01341937583906;0.42600749240228;0.00631648575022;-0.00492179315623;0.99996793846598;100;0;1;1;0;0
162;2;0;1.99466079220704;3.00274434058503;0.30341708865179;0.00611418905635;-0.00479682391361;0.99996980313034;100;0;1;1;0;0
163;2;0;2.02669432936335;2.98260910066106;-0.00597591750151;0.00604827545929;-0.00524765041548;0.99996793975061;100;0;1;1;0;0
164;2;0;1.98423360932837;2.98523350075121;0.08105721157849;0.00581536208416;-0.00465896450216;0.99997223742142;100;0;1;1;0;0
165;2;0;2.02819051125179;2.98762435688660;0.38348470872240;0.00649731411605;-0.00539349297549;0.99996434693583;100;0;1;1;0;0
166;2;0;1.96936375074068;3.00074914510610;0.28149418915651;0.00571106059205;-0.00505318717998;0.99997092412042;100;0;1;1;0;0
167;2;0;2.00382103410663;3.01888641121831;-0.18440362247353;0.00632528114240;-0.00547939167506;0.99996498292957;100;0;1;1;0;0
168;2;0;2.01063698735635;3.01384068706745;-0.23289116396323;0.00589492634459;-0.00542626869166;0.99996790221061;100;0;1;1;0;0
169;2;0;2.01315310748600;3.00404182430057;0.37492584357915;0.00568131456203;-0.00452517056083;0.99997362240023;100;0;1;1;0;0
170;2;0;1.97704927567444;2.99276139530349;0.27445157472850;0.00627566167386;-0.00493712654747;0.99996811991784;100;0;1;1;0;0
171;2;0;1.96819294146210;3.01710391027836;-0.11615802042290;0.00555124874112;-0.00544278560251;0.99996977940451;100;0;1;1;0;0
172;2;0;1.99547712975538;2.98229046930914;-0.00711464563018;0.00571096874839;-0.00514341670379;0.99997046461411;100;0;1;1;0;0
173;2;0;2.01625026990231;2.98832758983605;-0.44682048183859;0.00562927991952;-0.00452969026087;0.99997389621616;100;0;1;1;0;0
174;2;0;1.97750733031474;3.00243410958516;-0.45590247546139;0.00581834935469;-0.00475393822091;0.99997177304271;100;0;1;1;0;0
175;2;0;2.00343575818464;3.00196520241193;-0.18547975685419;0.00643787165324;-0.00527462859444;0.99996536545111;100;0;1;1;0;0
176;2;0;2.00472820292170;3.00625390385788;0.10515012500024;0.00560965386567;-0.00517629745999;0.99997086843973;100;0;1;1;0;0
177;2;0;2.01612903994265;2.99340032035233;-0.38536301446571;0.00556679994570;-0.00481008525355;0.99997293654289;100;0;1;1;0;0
178;2;0;2.02768769069353;2.99614532619685;-0.04728219413391;0.00592964590892;-0.00529538143793;0.99996839861809;100;0;1;1;0;0
179;2;0;2.01502227188243;3.01649606717868;0.07310443009046;0.00586685199810;-0.00518602117809;0.99996934214603;100;0;1;1;0;0
180;2;0;1.98007145498073;3.01948810792508;0.04186192382136;0.00625043483126;-0.00519561114284;0.99996696829909;100;0;1;1;0;0
181;2;0;2.01991512391316;2.98839443143655;0.47361853482822;0.00638682413446;-0.00464095481542;0.99996883452230;100;0;1;1;0;0
182;2;0;2.01444469996916;3.01877103598844;-0.43164229877639;0.00591943969655;-0.00490784944725;0.99997043618673;100;0;1;1;0;0
183;2;0;2.02563356334610;3.00766638921933;-0.18204303052043;0.00598646033715;-0.00530016511416;0.99996803476031;100;0;1;1;0;0
184;2;0;2.00936650606158;3.00597194153234;0.32353800047102;0.00550432721323;-0.00490288094116;0.99997283170115;100;0;1;1;0;0
185;2;0;1.98781065385617;3.00052079500939;0.45711528937424;0.00623143695861;-0.00450838390473;0.99997042139655;100;0;1;1;0;0
186;2;0;1.99969232164209;3.01965042982446;0.31398326833849;0.00571868129427;-0.00493896082069;0.99997145126762;100;0;1;1;0;0
187;2;0;1.97947905157092;3.00639444198614;-0.11208082918678;0.00620395225918;-0.00526328758304;0.99996690384241;100;0;1;1;0;0
188;2;0;1.98252402388632;3.01433811542132;0.24924857879986;0.00617062335677;-0.00541305730173;0.99996631054153;100;0;1;1;0;0
189;2;0;2.01807227222895;2.98465007153000;-0.07843437695731;0.00611391432308;-0.00510521465895;0.99996827791432;100;0;1;1;0;0
190;2;0;1.98667760652300;2.99909506047823;-0.42558591030763;0.00552999357229;-0.00452874347954;0.99997445450051;100;0;1;1;0;0
191;2;0;1.98786058105365;3.00725436066861;-0.18355745295557;0.00578419298446;-0.00454363572312;0.99997294887709;100;0;1;1;0;0
192;2;0;2.01824231381338;3.01946302748090;0.08760156984435;0.00602756584025;-0.00548263781830;0.99996680401531;100;0;1;1;0;0
193;2;0;1.97568906928520;2.98373284246684;0.06364390146405;0.00597820539578;-0.00496020614782;0.99996982825244;100;0;1;1;0;0
194;2;0;1.99113904207375;2.98841092339199;-0.43649957197936;0.00597777981490;-0.00536783426750;0.99996772573107;100;0;1;1;0;0
195;2;0;1.98223154811054;3.01271437501250;-0.18810377194368;0.00597031944752;-0.00548951636763;0.99996710970699;100;0;1;1;0;0
196;2;0;1.99625695554801;2.98610170628408;-0.08901736690079;0.00626901422972;-0.00493620632087;0.99996816615718;100;0;1;1;0;0
197;2;0;2.02683490127812;3.01620076708018;-0.01354179516439;0.00583310935542;-0.00528936249098;0.99996899825929;100;0;1;1;0;0
198;2;0;1.97441076576653;3.01404263117773;0.32934810822385;0.00602814822536;-0.00503422304134;0.99996915853807;100;0;1;1;0;0
199;2;0;1.99866899797059;3.00564737353276;0.33271199194392;0.00634352613159;-0.00545955367933;0.99996497586158;100;0;1;1;0;0
200;2;0;2.01550276178747;3.00758735607209;0.20131869226113;0.00559103219568;-0.00540368882005;0.99996976979613;100;0;1;1;0;0
201;2;0;2.02029919562033;2.98798941073840;0.04785062922103;0.00632031639131;-0.00514744219594;0.99996677816793;100;0;1;1;0;0
